"file_name","problem_name","plan_length","num_ground_repair","str_ground_repair","run_time","error","results_exists","result_depth","result_repair_set","result_g_cost","result_h_cost","result_f_cost","num_neighbours","iteration_min","iteration_max","iteration_median","iteration_avg","iteration_sum","depth_min","depth_max","depth_median","depth_avg","depth_sum","branching_factor_min","branching_factor_max","branching_factor_median","branching_factor_avg","branching_factor_sum","fringe_size_min","fringe_size_max","fringe_size_median","fringe_size_avg","fringe_size_sum","h_cost_min","h_cost_max","h_cost_median","h_cost_avg","h_cost_sum","g_cost_min","g_cost_max","g_cost_median","g_cost_avg","g_cost_sum","f_cost_min","f_cost_max","f_cost_median","f_cost_avg","f_cost_sum","num_neighbours_min","num_neighbours_max","num_neighbours_median","num_neighbours_avg","num_neighbours_sum"
"greedy_length_3_visitall-opt11-strips_pproblem02-full-err-rate-0-5.yaml","visitall-opt11-strips/pproblem02-full-err-rate-0-5",3,1,"move,(visited ?nextpos),effPos,1","0.0 hours = 0.4 minutes = 25.40 seconds","",True,3,"move,(visited ?nextpos),effPos,1",1,0,1,0,1,4,2.5,2.5,10,0,3,1.5,1.5,6,0,8,6.0,5,20,8,18,16.0,14.5,58,0,0,0.0,0,0,0,1,0.0,0.25,1,0,1,0.0,0.25,1,0,8,6.0,5,20
"greedy_length_7_pegsol-08-strips_pp01-err-rate-0-3.yaml","pegsol-08-strips/pp01-err-rate-0-3",7,1,"end-move,(move-ended ),effPos,1","0.1 hours = 3.3 minutes = 199.03 seconds","",True,7,"end-move,(move-ended ),effPos,1",1,0,1,0,1,42,21.5,21.5,903,0,7,2.0,2.261904761904762,95,0,33,0.0,3.4285714285714284,144,31,104,50.5,54.54761904761905,2291,0,1,1.0,0.9047619047619048,38,0,1,1.0,0.8809523809523809,37,0,2,2.0,1.7857142857142858,75,0,33,0.0,3.4285714285714284,144
"greedy_length_8_miconic_ps2-0-err-rate-0-3.yaml","miconic/ps2-0-err-rate-0-3",8,2,"depart,(served ?p),effPos,1
up,(lift-at ?f2),effPos,1","0.0 hours = 0.5 minutes = 29.25 seconds","",True,8,"depart,(served ?p),effPos,1
up,(lift-at ?f2),effPos,1",2,0,2,0,1,9,5,5,45,0,8,4,4,36,0,6,1,2.3333333333333335,21,3,14,9,9.333333333333334,84,0,1,0,0.3333333333333333,3,0,2,1,0.8888888888888888,8,0,2,1,1.2222222222222223,11,0,6,1,2.3333333333333335,21
"greedy_length_5_mprime_pprob31-err-rate-0-5.yaml","mprime/pprob31-err-rate-0-5",5,1,"succumb,(fears ?c ?v),precPos,-1","0.1 hours = 4.4 minutes = 261.15 seconds","",True,5,"succumb,(fears ?c ?v),precPos,-1",1,0,1,0,1,9,5,5,45,0,5,4,3,27,0,110,2,20.666666666666668,186,110,181,178,161.77777777777777,1456,0,1,1,0.7777777777777778,7,0,1,0,0.1111111111111111,1,0,1,1,0.8888888888888888,8,0,110,2,20.666666666666668,186
"greedy_length_8_rovers_pp02-err-rate-0-3.yaml","rovers/pp02-err-rate-0-3",8,1,"sample_soil,(not (available ?x)),effNeg,-1","0.0 hours = 1.2 minutes = 69.92 seconds","",True,8,"sample_soil,(not (available ?x)),effNeg,-1",1,0,1,0,1,45,23,23,1035,0,8,4,3.933333333333333,177,0,6,1,1.1333333333333333,51,2,8,7,7.155555555555556,322,0,1,0,0.022222222222222223,1,0,1,0,0.022222222222222223,1,0,1,0,0.044444444444444446,2,0,6,1,1.1333333333333333,51
"00 config.yaml","","","","","","",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"greedy_length_7_mystery_pprob11-err-rate-0-5.yaml","mystery/pprob11-err-rate-0-5",7,1,"succumb,(craves ?c ?n),effPos,1","","",False,"","","","","",0,1,601,301,301,180901,0,6,6,5.851913477537438,3517,0,18,0,1.0615640599001663,638,2,53,40,39.91846921797005,23991,0,0,0,0,0,0,2,1,1.4009983361064893,842,0,2,1,1.4009983361064893,842,0,18,0,1.0615640599001663,638
"greedy_length_7_driverlog_pp01-err-rate-0-1.yaml","driverlog/pp01-err-rate-0-1",7,1,"walk,(in ?loc-to ?loc-to),effPos,1","0.0 hours = 1.7 minutes = 102.51 seconds","",True,7,"walk,(in ?loc-to ?loc-to),effPos,1",1,0,1,0,1,8,4.5,4.5,36,0,7,3.5,3.5,28,0,16,11.0,9.125,73,16,67,61.5,52,416,0,1,1.0,0.625,5,0,1,0.0,0.25,2,0,1,1.0,0.875,7,0,16,11.0,9.125,73
"greedy_length_13_ged-opt14-strips_pd-7-6-err-rate-0-1.yaml","ged-opt14-strips/pd-7-6-err-rate-0-1",13,0,"","0.1 hours = 5.4 minutes = 326.93 seconds","",True,13,"",0,0,0,0,1,221,111,111,24531,0,13,11,10.683257918552036,2361,0,7,1,1.0633484162895928,235,6,22,16,16.20361990950226,3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.0633484162895928,235
"greedy_length_10_blocks_pprobBLOCKS-5-1-err-rate-0-3.yaml","blocks/pprobBLOCKS-5-1-err-rate-0-3",10,2,"unstack,(holding ?x),effPos,1
stack,(on ?x ?y),effPos,1","0.1 hours = 5.8 minutes = 346.04 seconds","",True,10,"stack,(on ?y ?x),effPos,1
stack,(on ?x ?y),effPos,1
unstack,(holding ?y),effPos,1
unstack,(not (clear ?x)),effNeg,-1
put-down,(holding ?x),precPos,-1
unstack,(on ?x ?y),effPos,1",6,0,6,0,1,178,89.5,89.5,15931,0,10,7.0,6.831460674157303,1216,0,25,1.0,1.4325842696629214,255,2,84,65.0,52.82022471910113,9402,0,1,0.0,0.11235955056179775,20,0,6,3.0,2.3146067415730336,412,0,6,3.0,2.4269662921348316,432,0,25,1.0,1.4325842696629214,255
"greedy_length_12_nomystery-opt11-strips_pp11-err-rate-0-3.yaml","nomystery-opt11-strips/pp11-err-rate-0-3",12,1,"unload,(in ?p ?t),precPos,-1","","",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"greedy_length_12_rovers_pp03-err-rate-0-3.yaml","rovers/pp03-err-rate-0-3",12,1,"sample_soil,(full ?s),precPos,-1","","",False,"","","","","",0,1,430,215.5,215.5,92665,0,11,11.0,10.327906976744186,4441,0,10,0.0,1.1046511627906976,475,10,58,40.0,39.91860465116279,17165,0,1,0.0,0.09534883720930233,41,0,3,2.0,2.0093023255813955,864,0,3,2.0,2.104651162790698,905,0,10,0.0,1.1046511627906976,475
"greedy_length_10_blocks_pprobBLOCKS-4-1-err-rate-0-5.yaml","blocks/pprobBLOCKS-4-1-err-rate-0-5",10,2,"unstack,(clear ?y),effPos,1
stack,(holding ?x),precPos,-1","0.0 hours = 0.3 minutes = 16.17 seconds","",False,"","","","","",0,1,12,6.5,6.5,78,0,4,2.5,2.5833333333333335,31,0,4,0.5,0.9166666666666666,11,0,5,3.5,2.9166666666666665,35,0,1,1.0,0.75,9,0,1,1.0,0.75,9,0,2,2.0,1.5,18,0,4,0.5,0.9166666666666666,11
"greedy_length_3_miconic_ps1-1-err-rate-0-1.yaml","miconic/ps1-1-err-rate-0-1",3,1,"depart,(boarded ?p),precPos,-1","0.0 hours = 0.1 minutes = 3.58 seconds","",True,3,"depart,(boarded ?p),precPos,-1",1,0,1,0,1,4,2.5,2.5,10,0,3,1.5,1.5,6,0,1,1.0,0.75,3,0,1,1.0,0.75,3,0,1,0.5,0.5,2,0,1,0.0,0.25,1,0,1,1.0,0.75,3,0,1,1.0,0.75,3
"greedy_length_5_transport-opt08-strips_pp01-err-rate-0-3.yaml","transport-opt08-strips/pp01-err-rate-0-3",5,1,"pick-up,(in ?p ?v),effPos,1","0.0 hours = 0.9 minutes = 55.42 seconds","",True,5,"pick-up,(in ?p ?v),effPos,1",1,0,1,0,1,20,10.5,10.5,210,0,5,4.0,3.45,69,0,8,0.0,1.9,38,8,22,18.5,17.65,353,0,1,0.0,0.45,9,0,2,1.0,0.9,18,0,2,1.0,1.35,27,0,8,0.0,1.9,38
"greedy_length_11_miconic_ps3-4-err-rate-0-1.yaml","miconic/ps3-4-err-rate-0-1",11,1,"board,(served ?p),effPos,1","0.0 hours = 2.3 minutes = 135.62 seconds","",True,11,"board,(served ?p),effPos,1",1,0,1,0,1,26,13.5,13.5,351,0,11,8.5,7.423076923076923,193,0,15,1.0,3.6923076923076925,96,1,72,45.5,43.07692307692308,1120,0,0,0.0,0,0,0,2,0.0,0.46153846153846156,12,0,2,0.0,0.46153846153846156,12,0,15,1.0,3.6923076923076925,96
"greedy_length_7_miconic_ps2-3-err-rate-0-3.yaml","miconic/ps2-3-err-rate-0-3",7,1,"depart,(boarded ?p),precPos,-1","0.0 hours = 2.1 minutes = 125.76 seconds","",False,"","","","","",0,1,90,45.5,45.5,4095,0,6,5.0,4.688888888888889,422,0,6,0.0,0.9888888888888889,89,0,11,7.0,6.877777777777778,619,0,1,1.0,0.9888888888888889,89,0,2,1.0,1.2777777777777777,115,0,3,2.0,2.2666666666666666,204,0,6,0.0,0.9888888888888889,89
