"file_name","problem_name","plan_length","num_ground_repair","str_ground_repair","run_time","error","results_exists","result_depth","result_repair_set","result_g_cost","result_h_cost","result_f_cost","num_neighbours","iteration_min","iteration_max","iteration_median","iteration_avg","iteration_sum","depth_min","depth_max","depth_median","depth_avg","depth_sum","branching_factor_min","branching_factor_max","branching_factor_median","branching_factor_avg","branching_factor_sum","fringe_size_min","fringe_size_max","fringe_size_median","fringe_size_avg","fringe_size_sum","h_cost_min","h_cost_max","h_cost_median","h_cost_avg","h_cost_sum","g_cost_min","g_cost_max","g_cost_median","g_cost_avg","g_cost_sum","f_cost_min","f_cost_max","f_cost_median","f_cost_avg","f_cost_sum","num_neighbours_min","num_neighbours_max","num_neighbours_median","num_neighbours_avg","num_neighbours_sum"
"bfs_length_7_ged-opt14-strips_pd-4-2-err-rate-0-5.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_7_ged-opt14-strips_pd-4-2-err-rate-0-5.yaml"", line 1600, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_10_hiking-opt14-strips_pptesting-2-2-3-err-rate-0-5.yaml","hiking-opt14-strips/pptesting-2-2-3-err-rate-0-5",10,0,"","0.3 hours = 20.7 minutes = 1243.61 seconds","",True,10,"",0,0,0,0,1,7126,3563.5,3563.5,25393501,0,10,8.0,8.445130507998877,60180,0,144,0.0,2.8561605388717375,20353,143,13230,6810.0,6748.06623631771,48086720,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,144,0.0,2.8561605388717375,20353
"bfs_length_10_blocks_pprobBLOCKS-6-1-err-rate-0-1.yaml","blocks/pprobBLOCKS-6-1-err-rate-0-1",10,0,"","0.0 hours = 0.8 minutes = 49.99 seconds","",True,10,"",0,0,0,0,1,492,246.5,246.5,121278,0,10,7.0,6.945121951219512,3417,0,5,1.0,1.0264227642276422,505,1,17,10.0,10.432926829268293,5133,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,5,1.0,1.0264227642276422,505
"bfs_length_4_miconic_ps1-2-err-rate-0-5.yaml","miconic/ps1-2-err-rate-0-5",4,2,"board,(destin ?p ?f),precPos,-1
board,(lift-at ?p),effPos,1","0.0 hours = 0.0 minutes = 0.27 seconds","",False,"","","","","",0,1,2,1.5,1.5,3,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0.5,0.5,1
"bfs_length_8_mystery_pprob10-err-rate-0-3.yaml","mystery/pprob10-err-rate-0-3",8,1,"overcome,(fears ?c ?v),effPos,1","","",False,"","","","","",0,1,1025,513,513,525825,0,7,7,6.917073170731707,7090,0,936,0,21.417560975609756,21953,936,20945,12173,12063.521951219513,12365110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,21.417560975609756,21953
"bfs_length_10_blocks_pprobBLOCKS-5-1-err-rate-0-5.yaml","blocks/pprobBLOCKS-5-1-err-rate-0-5",10,1,"put-down,(on ?x ?x),precPos,-1","0.0 hours = 0.0 minutes = 0.30 seconds","",False,"","","","","",0,1,3,2,2,6,0,1,1,0.6666666666666666,2,0,2,0,0.6666666666666666,2,0,2,1,1,3,0,0,0,0,0,0,1,0,0.3333333333333333,1,0,1,0,0.3333333333333333,1,0,2,0,0.6666666666666666,2
"bfs_length_8_woodworking-opt08-strips_pp22-err-rate-0-1.yaml","woodworking-opt08-strips/pp22-err-rate-0-1",8,0,"","0.2 hours = 13.4 minutes = 806.53 seconds","",True,8,"",0,0,0,0,1,4394,2197.5,2197.5,9655815,0,8,7.0,6.661356395084206,29270,0,10,0.0,1.0762403277196178,4729,4,338,176.0,174.9285389167046,768636,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,10,0.0,1.0762403277196178,4729
"bfs_length_11_woodworking-opt08-strips_pp12-err-rate-0-1.yaml","woodworking-opt08-strips/pp12-err-rate-0-1",11,1,"do-saw-large,(wood ?p ?w),effPos,1","","",False,"","","","","",0,1,10474,5237.5,5237.5,54857575,0,10,10.0,9.825854496849342,102916,0,19,0.0,1.2930112659919801,13543,8,3076,1594.5,1558.3443765514608,16322099,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,19,0.0,1.2930112659919801,13543
"bfs_length_8_miconic_ps2-1-err-rate-0-3.yaml","miconic/ps2-1-err-rate-0-3",8,2,"up,(served ?f1),precPos,-1
depart,(origin ?p ?f),precPos,-1","0.0 hours = 0.0 minutes = 0.77 seconds","",False,"","","","","",0,1,8,4.5,4.5,36,0,2,2.0,1.625,13,0,6,0.0,0.875,7,0,6,2.5,2.75,22,0,0,0.0,0,0,0,2,1.0,1.125,9,0,2,1.0,1.125,9,0,6,0.0,0.875,7
"bfs_length_14_ged-opt14-strips_pd-1-8-err-rate-0-1.yaml","ged-opt14-strips/pd-1-8-err-rate-0-1",14,0,"","0.1 hours = 3.2 minutes = 190.26 seconds","",True,14,"",0,0,0,0,1,1397,699,699,976503,0,14,12,11.721546170365068,16375,0,7,1,1.0078740157480315,1408,1,23,14,13.863994273443092,19368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1.0078740157480315,1408
"bfs_length_4_miconic_ps1-0-err-rate-0-1.yaml","miconic/ps1-0-err-rate-0-1",4,1,"up,(destin ?f1 ?f1),effPos,1","0.0 hours = 0.0 minutes = 0.32 seconds","",False,"","","","","",0,1,3,2,2,6,0,2,1,1,3,0,1,1,0.6666666666666666,2,0,1,1,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,2
"bfs_length_8_rovers_pp04-err-rate-0-1.yaml","rovers/pp04-err-rate-0-1",8,0,"","0.0 hours = 0.1 minutes = 8.00 seconds","",True,8,"",0,0,0,0,1,71,36,36,2556,0,8,4,4.23943661971831,301,0,8,1,1.1690140845070423,83,2,16,12,11.28169014084507,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1.1690140845070423,83
"bfs_length_8_woodworking-opt08-strips_pp11-err-rate-0-5.yaml","woodworking-opt08-strips/pp11-err-rate-0-5",8,1,"do-saw-small,(is-smooth ?surface),effPos,1","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_10_tetris-opt14-strips_pp03-4-err-rate-0-5.yaml","tetris-opt14-strips/pp03-4-err-rate-0-5",10,0,"","","",False,"","","","","",32,1,800,400.5,400.5,320400,0,9,9.0,8.8125,7050,0,1026,32.0,56.6925,45354,120,44555,19851.5,20467.41,16373928,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1026,32.0,56.6925,45354
"bfs_length_7_mprime_pprob21-err-rate-0-5.yaml","mprime/pprob21-err-rate-0-5",7,2,"overcome,(fears ?c ?v),effPos,1
feast,(locale ?n2 ?l2),effPos,1","","",False,"","","","","",3,1,2584,1292.5,1292.5,3339820,0,6,6.0,5.855263157894737,15130,0,165,2.0,4.070820433436532,10519,49,7936,3830.0,3998.9133126934985,10333192,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,165,2.0,4.070820433436532,10519
"bfs_length_10_scanalyzer-08-strips_pp01-err-rate-0-3.yaml","scanalyzer-08-strips/pp01-err-rate-0-3",10,1,"analyze-2,(on ?c1 ?s2),effPos,1","0.1 hours = 3.1 minutes = 187.52 seconds","",False,"","","","","",0,1,1882,941.5,941.5,1771903,0,3,3.0,2.7784272051009564,5229,0,27,0.0,0.9994686503719448,1881,0,80,21.0,26.099362380446333,49119,0,0,0.0,0,0,0,1,1.0,0.8799149840595112,1656,0,1,1.0,0.8799149840595112,1656,0,27,0.0,0.9994686503719448,1881
"bfs_length_10_pipesworld-notankage_pp03-net1-b8-g3-err-rate-0-1.yaml","pipesworld-notankage/pp03-net1-b8-g3-err-rate-0-1",10,0,"","","",False,"","","","","",0,1,8852,4426.5,4426.5,39183378,0,9,9.0,8.740397650248532,77370,0,42,0.0,2.923068233167646,25875,5,17025,8635.5,8570.423068233167,75865385,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,42,0.0,2.923068233167646,25875
"bfs_length_13_satellite_pp02-pfile2-err-rate-0-1.yaml","satellite/pp02-pfile2-err-rate-0-1",13,0,"","","",False,"","","","","",2,1,5370,2685.5,2685.5,14421135,0,12,12.0,11.735754189944133,63021,0,64,0.0,7.251582867783985,38941,2,33579,16945.5,16908.808752327746,90800303,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,64,0.0,7.251582867783985,38941
"bfs_length_13_mprime_pprob22-err-rate-0-3.yaml","mprime/pprob22-err-rate-0-3",13,1,"succumb,(orbits ?c ?n),precPos,-1","","",False,"","","","","",0,1,1018,509.5,509.5,518671,0,12,12.0,11.899803536345775,12114,0,7392,0.0,44.23084479371316,45027,7308,44047,33695.5,33643.93909626719,34249530,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,7392,0.0,44.23084479371316,45027
"bfs_length_12_zenotravel_pp06-err-rate-0-5.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_12_zenotravel_pp06-err-rate-0-5.yaml"", line 70, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_4_miconic_ps1-0-err-rate-0-5.yaml","miconic/ps1-0-err-rate-0-5",4,0,"","0.0 hours = 0.0 minutes = 0.49 seconds","",True,4,"",0,0,0,0,1,5,3,3,15,0,4,2,2,10,0,1,1,0.8,4,0,1,1,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,4
"bfs_length_10_pegsol-08-strips_pp03-err-rate-0-3.yaml","pegsol-08-strips/pp03-err-rate-0-3",10,1,"jump-continue-move,(free ?over),precPos,-1","","",False,"","","","","",33,1,4693,2347,2347,11014471,0,9,5,5.034093330492222,23625,0,76,0,7.873854677178777,36952,76,32260,21098,19593.020669081612,91950046,0,0,0,0,0,0,1,1,0.9644150862987428,4526,0,1,1,0.9644150862987428,4526,0,76,0,7.873854677178777,36952
"bfs_length_10_blocks_pprobBLOCKS-6-1-err-rate-0-3.yaml","blocks/pprobBLOCKS-6-1-err-rate-0-3",10,0,"","0.0 hours = 0.9 minutes = 51.61 seconds","",True,10,"",0,0,0,0,1,492,246.5,246.5,121278,0,10,7.0,6.945121951219512,3417,0,5,1.0,1.0264227642276422,505,1,17,10.0,10.432926829268293,5133,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,5,1.0,1.0264227642276422,505
"bfs_length_14_mprime_pprob05-err-rate-0-5.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_14_mprime_pprob05-err-rate-0-5.yaml"", line 329, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_12_freecell_pprobfreecell-3-4-err-rate-0-3.yaml","freecell/pprobfreecell-3-4-err-rate-0-3",12,0,"","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_14_data-network-opt18-strips_pp05-err-rate-0-3.yaml","data-network-opt18-strips/pp05-err-rate-0-3",14,1,"send,(cached ?d ?to),effPos,1","0.0 hours = 0.0 minutes = 0.23 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_13_woodworking-opt08-strips_pp02-err-rate-0-5.yaml","woodworking-opt08-strips/pp02-err-rate-0-5",13,1,"do-immersion-varnish,(colour ?x ?newcolour),effPos,1","0.0 hours = 0.0 minutes = 0.14 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_14_ged-opt14-strips_pd-7-5-err-rate-0-5.yaml","ged-opt14-strips/pd-7-5-err-rate-0-5",14,4,"end-splice-1,(idle ),effPos,1
begin-cut,(inverted ?y),effPos,1
begin-cut,(splice-point-1 ?y),precPos,-1
end-splice-1,(finished ),effPos,1","0.0 hours = 1.2 minutes = 74.85 seconds","",False,"","","","","",0,1,575,288,288,165600,0,8,5,4.869565217391305,2800,0,7,0,0.9982608695652174,574,0,57,47,44.151304347826084,25387,0,0,0,0,0,0,2,1,1.0591304347826087,609,0,2,1,1.0591304347826087,609,0,7,0,0.9982608695652174,574
"bfs_length_9_mprime_pprob28-err-rate-0-1.yaml","mprime/pprob28-err-rate-0-1",9,1,"overcome,(craves ?s2 ?c),precPos,-1","0.1 hours = 6.0 minutes = 361.10 seconds","",False,"","","","","",0,1,2941,1471,1471,4326211,0,2,2,1.9809588575314518,5826,0,54,0,0.999659979598776,2940,0,507,55,95.77728663719823,281681,0,0,0,0,0,0,2,2,1.93573614416865,5693,0,2,2,1.93573614416865,5693,0,54,0,0.999659979598776,2940
"bfs_length_10_mystery_pprob30-err-rate-0-5.yaml","mystery/pprob30-err-rate-0-5",10,0,"","","",False,"","","","","",0,1,1322,661.5,661.5,874503,0,9,9.0,8.594553706505295,11362,0,1355,0.0,36.65658093797277,48460,1355,47153,28171.0,26832.657337367626,35472773,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1355,0.0,36.65658093797277,48460
"bfs_length_13_hiking-opt14-strips_pptesting-1-2-3-err-rate-0-1.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_13_hiking-opt14-strips_pptesting-1-2-3-err-rate-0-1.yaml"", line 659, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_11_satellite_pp03-pfile3-err-rate-0-5.yaml","satellite/pp03-pfile3-err-rate-0-5",11,0,"","","",False,"","","","","",3,1,4758,2379.5,2379.5,11321661,0,10,10.0,9.692307692307692,46116,0,128,0.0,2.8228247162673394,13431,1,8684,4524.0,4541.426439680538,21608107,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,128,0.0,2.8228247162673394,13431
"bfs_length_13_miconic_ps3-1-err-rate-0-3.yaml","miconic/ps3-1-err-rate-0-3",13,0,"","0.0 hours = 0.0 minutes = 2.16 seconds","",True,13,"",0,0,0,0,1,21,11,11,231,0,13,8,7.285714285714286,153,0,15,1,3.6666666666666665,77,15,60,47,41.857142857142854,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3.6666666666666665,77
"bfs_length_5_mprime_pprob07-err-rate-0-5.yaml","mprime/pprob07-err-rate-0-5",5,1,"drink,(attacks ?n2 ?n2),precPos,-1","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_13_mprime_pprob02-err-rate-0-5.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_13_mprime_pprob02-err-rate-0-5.yaml"", line 23414, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_11_data-network-opt18-strips_pp06-err-rate-0-1.yaml","data-network-opt18-strips/pp06-err-rate-0-1",11,1,"send,(saved ?d ?to),effPos,1","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_5_scanalyzer-08-strips_pp23-err-rate-0-3.yaml","scanalyzer-08-strips/pp23-err-rate-0-3",5,0,"","0.0 hours = 0.1 minutes = 5.97 seconds","",True,5,"",0,0,0,0,1,6,3.5,3.5,21,0,5,2.5,2.5,15,0,256,256.0,213.33333333333334,1280,256,1276,893.5,850.8333333333334,5105,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,256,256.0,213.33333333333334,1280
"bfs_length_10_depot_pp01-err-rate-0-3.yaml","depot/pp01-err-rate-0-3",10,1,"unload,(not (place ?p)),effNeg,-1","0.0 hours = 0.6 minutes = 37.00 seconds","",False,"","","","","",0,1,315,158,158,49770,0,8,7,6.844444444444444,2156,0,18,1,0.9968253968253968,314,0,23,12,12.17142857142857,3834,0,0,0,0,0,0,1,1,0.8920634920634921,281,0,1,1,0.8920634920634921,281,0,18,1,0.9968253968253968,314
"bfs_length_12_woodworking-opt11-strips_pp03-err-rate-0-1.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.f_expression.Assign'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_12_woodworking-opt11-strips_pp03-err-rate-0-1.yaml"", line 2561, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_1_ged-opt14-strips_pd-1-4-err-rate-0-3.yaml","ged-opt14-strips/pd-1-4-err-rate-0-3",1,0,"","0.0 hours = 0.0 minutes = 0.13 seconds","",True,1,"",0,0,0,0,1,2,1.5,1.5,3,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0.5,0.5,1
"bfs_length_10_data-network-opt18-strips_pp17-err-rate-0-3.yaml","data-network-opt18-strips/pp17-err-rate-0-3",10,0,"","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_8_transport-sat08-strips_pp21-err-rate-0-1.yaml","transport-sat08-strips/pp21-err-rate-0-1",8,1,"pick-up,(in ?p ?v),effPos,1","0.0 hours = 0.0 minutes = 0.10 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_13_freecell_pprobfreecell-3-3-err-rate-0-5.yaml","freecell/pprobfreecell-3-3-err-rate-0-5",13,1,"sendtofree,(home ?cells),precPos,-1","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_7_mprime_pprob08-err-rate-0-5.yaml","mprime/pprob08-err-rate-0-5",7,1,"overcome,(attacks ?v ?v),precPos,-1","0.0 hours = 0.6 minutes = 37.94 seconds","",False,"","","","","",0,1,311,156,156,48516,0,1,1,0.9967845659163987,310,0,310,0,0.9967845659163987,310,0,310,155,155,48205,0,0,0,0,0,0,2,1,1.4437299035369775,449,0,2,1,1.4437299035369775,449,0,310,0,0.9967845659163987,310
"bfs_length_1_visitall-opt11-strips_pproblem02-half-err-rate-0-5.yaml","visitall-opt11-strips/pproblem02-half-err-rate-0-5",1,0,"","0.0 hours = 0.0 minutes = 0.10 seconds","",True,1,"",0,0,0,0,1,2,1.5,1.5,3,0,1,0.5,0.5,1,0,4,2.0,2,4,3,4,3.5,3.5,7,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,4,2.0,2,4
"bfs_length_10_tetris-opt14-strips_pp03-4-err-rate-0-3.yaml","tetris-opt14-strips/pp03-4-err-rate-0-3",10,1,"move_square,(clear ?xy_initial),effPos,1","","",False,"","","","","",0,1,7475,3738,3738,27941550,0,9,9,8.130434782608695,60775,0,316,1,4.85685618729097,36305,32,28833,13991,13561.612307692307,101373052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1,4.85685618729097,36305
"bfs_length_8_mprime_pprob10-err-rate-0-1.yaml","mprime/pprob10-err-rate-0-1",8,0,"","","",False,"","","","","",0,1,2396,1198.5,1198.5,2871606,0,7,7.0,6.948664440734557,16649,0,936,0.0,16.669031719532555,39939,936,37566,19965.5,20044.42320534224,48026438,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,936,0.0,16.669031719532555,39939
"bfs_length_11_mystery_pprob14-err-rate-0-1.yaml","mystery/pprob14-err-rate-0-1",11,0,"","","",False,"","","","","",0,1,1799,900,900,1619100,0,10,10,9.61089494163424,17290,0,1256,0,23.681489716509173,42603,1256,40827,23959,24359.732629238464,43823159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,23.681489716509173,42603
"bfs_length_4_miconic_ps1-0-err-rate-0-3.yaml","miconic/ps1-0-err-rate-0-3",4,0,"","0.0 hours = 0.0 minutes = 0.47 seconds","",True,4,"",0,0,0,0,1,5,3,3,15,0,4,2,2,10,0,1,1,0.8,4,0,1,1,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,4
"bfs_length_8_woodworking-opt08-strips_pp11-err-rate-0-1.yaml","woodworking-opt08-strips/pp11-err-rate-0-1",8,0,"","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_9_ged-opt14-strips_pd-1-3-err-rate-0-1.yaml","ged-opt14-strips/pd-1-3-err-rate-0-1",9,0,"","0.1 hours = 6.3 minutes = 379.65 seconds","",True,9,"",0,0,0,0,1,2790,1395.5,1395.5,3893445,0,9,7.0,6.850179211469534,19112,0,6,1.0,1.054121863799283,2941,6,155,83.0,83.83010752688172,233886,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,6,1.0,1.054121863799283,2941
"bfs_length_9_freecell_pprobfreecell-2-5-err-rate-0-3.yaml","freecell/pprobfreecell-2-5-err-rate-0-3",9,1,"sendtohome-b,(clear ?card),precPos,-1","0.0 hours = 0.0 minutes = 0.12 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_13_freecell_pprobfreecell-3-3-err-rate-0-1.yaml","freecell/pprobfreecell-3-3-err-rate-0-1",13,0,"","0.0 hours = 0.0 minutes = 0.13 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_13_woodworking-opt08-strips_pp14-err-rate-0-5.yaml","woodworking-opt08-strips/pp14-err-rate-0-5",13,2,"do-plane,(is-smooth ?oldsurface),precPos,-1
do-immersion-varnish,(unused ?x),precPos,-1","","",False,"","","","","",2,1,9424,4712.5,4712.5,44410600,0,11,9.0,8.955539049235993,84397,0,48,2.0,2.3428480475382005,22079,6,12656,6212.5,6522.3223684210525,61466366,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,48,2.0,2.3428480475382005,22079
"bfs_length_5_mprime_pprob31-err-rate-0-5.yaml","mprime/pprob31-err-rate-0-5",5,1,"succumb,(fears ?c ?v),precPos,-1","","",False,"","","","","",0,1,3740,1870.5,1870.5,6995670,0,4,4.0,3.8906417112299465,14551,0,110,0.0,5.432887700534759,20319,110,16582,7689.5,7722.274598930481,28881307,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,110,0.0,5.432887700534759,20319
"bfs_length_8_mystery_pprob20-err-rate-0-5.yaml","mystery/pprob20-err-rate-0-5",8,2,"feast,(craves ?l2 ?n1),precPos,-1
overcome,(attacks ?s2 ?v),effPos,1","0.0 hours = 0.0 minutes = 0.14 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_12_zenotravel_pp06-err-rate-0-3.yaml","","","","","","could not determine a constructor for the tag 'tag:yaml.org,2002:python/object:fd.pddl.conditions.Atom'
  in ""./exp_logs/8 BFS-full-log length1-15/bfs_length_12_zenotravel_pp06-err-rate-0-3.yaml"", line 874, column 7",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_14_mprime_pprob05-err-rate-0-1.yaml","mprime/pprob05-err-rate-0-1",14,0,"","","",False,"","","","","",0,1,4911,2456,2456,12061416,0,13,13,12.782732641009977,62776,0,336,0,7.212787619629403,35422,17,30518,16577,16077.762777438404,78957893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,7.212787619629403,35422
"bfs_length_7_mystery_pprob11-err-rate-0-1.yaml","mystery/pprob11-err-rate-0-1",7,1,"succumb,(attacks ?s1 ?c),precPos,-1","","",False,"","","","","",0,1,14224,7112.5,7112.5,101168200,0,5,5.0,4.96998031496063,70693,0,54,0.0,1.079091676040495,15349,2,9951,5184.5,5181.3210770528685,73699111,0,0,0.0,0,0,0,2,2.0,1.6328740157480315,23226,0,2,2.0,1.6328740157480315,23226,0,54,0.0,1.079091676040495,15349
"bfs_length_13_woodworking-opt11-strips_pp07-err-rate-0-5.yaml","woodworking-opt11-strips/pp07-err-rate-0-5",13,"","","","",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_14_data-network-opt18-strips_pp16-err-rate-0-1.yaml","data-network-opt18-strips/pp16-err-rate-0-1",14,0,"","0.0 hours = 0.0 minutes = 0.15 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_14_data-network-opt18-strips_pp05-err-rate-0-5.yaml","data-network-opt18-strips/pp05-err-rate-0-5",14,0,"","0.0 hours = 0.0 minutes = 0.23 seconds","",False,"","","","","",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfs_length_10_pipesworld-notankage_pp07-net1-b12-g5-err-rate-0-3.yaml","pipesworld-notankage/pp07-net1-b12-g5-err-rate-0-3",10,0,"","","",False,"","","","","",9,1,3187,1594,1594,5080078,0,9,9,8.702541575149043,27735,0,96,7,9.008471917163476,28710,29,25524,10530,12468.468779416378,39737010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7,9.008471917163476,28710
