"file name","problem name","plan length","num ground repair","run secs","iteration max","branching factor avg","results exists","result g cost","result h cost","result f cost","fringe size max","num neighbours sum"
"astar_length_4_mprime_pprob25-err-rate-0-5.yaml","mprime/pprob25-err-rate-0-5","4","0","148.77","5","23.2","True","0","0","0","113","116"
"astar_length_5_mprime_pprob01-err-rate-0-5.yaml","mprime/pprob01-err-rate-0-5","5","0","150.89","7","18.142857142857142","True","0","0","0","123","127"
"astar_length_7_mprime_pprob11-err-rate-0-5.yaml","mprime/pprob11-err-rate-0-5","7","0","758.5","78","7.3076923076923075","True","0","0","0","495","570"
"astar_length_7_driverlog_pp01-err-rate-0-5.yaml","driverlog/pp01-err-rate-0-5","7","0","92.12","8","9.125","True","0","0","0","67","73"
"astar_length_4_mprime_pprob25-err-rate-0-1.yaml","mprime/pprob25-err-rate-0-1","4","0","156.54","5","23.2","True","0","0","0","113","116"
"astar_length_13_ged-opt14-strips_pd-7-6-err-rate-0-1.yaml","ged-opt14-strips/pd-7-6-err-rate-0-1","13","0","343.25","221","1.0633484162895928","True","0","0","0","22","235"
"astar_length_5_pipesworld-notankage_pp01-net1-b6-g2-err-rate-0-5.yaml","pipesworld-notankage/pp01-net1-b6-g2-err-rate-0-5","5","0","115.82","27","3.4074074074074074","True","0","0","0","68","92"
"astar_length_11_gripper_pprob01-err-rate-0-5.yaml","gripper/pprob01-err-rate-0-5","11","0","716.08","374","1.3262032085561497","True","0","0","0","125","496"
"astar_length_7_mprime_pprob11-err-rate-0-3.yaml","mprime/pprob11-err-rate-0-3","7","0","837.42","92","6.945652173913044","True","0","0","0","549","639"
"astar_length_9_mprime_pprob28-err-rate-0-3.yaml","mprime/pprob28-err-rate-0-3","9","0","551.93","26","15.423076923076923","True","0","0","0","377","401"
"astar_length_5_pipesworld-notankage_pp01-net1-b6-g2-err-rate-0-1.yaml","pipesworld-notankage/pp01-net1-b6-g2-err-rate-0-1","5","0","121.33","27","3.4074074074074074","True","0","0","0","68","92"
"astar_length_5_mprime_pprob01-err-rate-0-3.yaml","mprime/pprob01-err-rate-0-3","5","0","160.94","7","18.142857142857142","True","0","0","0","123","127"
"astar_length_12_miconic_ps3-2-err-rate-0-3.yaml","miconic/ps3-2-err-rate-0-3","12","0","132.31","29","3.7241379310344827","True","0","0","0","81","108"
"astar_length_13_miconic_ps3-0-err-rate-0-5.yaml","miconic/ps3-0-err-rate-0-5","13","0","120.17","17","5.529411764705882","True","0","0","0","79","94"
"astar_length_6_blocks_pprobBLOCKS-4-2-err-rate-0-1.yaml","blocks/pprobBLOCKS-4-2-err-rate-0-1","6","0","39.94","24","1.25","True","0","0","0","8","30"
"astar_length_1_ged-opt14-strips_pd-1-2-err-rate-0-3.yaml","ged-opt14-strips/pd-1-2-err-rate-0-3","1","0","0.14","2","0.5","True","0","0","0","1","1"
"astar_length_1_ged-opt14-strips_pd-2-1-err-rate-0-1.yaml","ged-opt14-strips/pd-2-1-err-rate-0-1","1","0","0.12","2","0.5","True","0","0","0","1","1"
"astar_length_10_blocks_pprobBLOCKS-4-1-err-rate-0-3.yaml","blocks/pprobBLOCKS-4-1-err-rate-0-3","10","0","27.75","11","2.090909090909091","True","0","0","0","14","23"
"astar_length_7_mprime_pprob11-err-rate-0-1.yaml","mprime/pprob11-err-rate-0-1","7","0","561.63","46","8.804347826086957","True","0","0","0","361","405"
"astar_length_5_transport-opt08-strips_pp01-err-rate-0-1.yaml","transport-opt08-strips/pp01-err-rate-0-1","5","0","41.01","12","2.6666666666666665","True","0","0","0","22","32"
"astar_length_12_miconic_ps3-2-err-rate-0-5.yaml","miconic/ps3-2-err-rate-0-5","12","0","128.53","29","3.7241379310344827","True","0","0","0","81","108"
"astar_length_8_ged-opt14-strips_pd-2-3-err-rate-0-1.yaml","ged-opt14-strips/pd-2-3-err-rate-0-1","8","0","598.91","406","1.0886699507389161","True","0","0","0","39","442"
"astar_length_5_tpp_pp01-err-rate-0-3.yaml","tpp/pp01-err-rate-0-3","5","0","8.36","6","1.1666666666666667","True","0","0","0","3","7"
"astar_length_8_tpp_pp02-err-rate-0-5.yaml","tpp/pp02-err-rate-0-5","8","0","14.8","9","1.3333333333333333","True","0","0","0","5","12"
"astar_length_10_pegsol-08-strips_pp03-err-rate-0-1.yaml","pegsol-08-strips/pp03-err-rate-0-1","10","0","846.96","22","28.681818181818183","True","0","0","0","611","631"
"astar_length_3_miconic_ps1-1-err-rate-0-3.yaml","miconic/ps1-1-err-rate-0-3","3","0","7.47","4","0.75","True","0","0","0","1","3"
"astar_length_8_zenotravel_pp02-err-rate-0-5.yaml","zenotravel/pp02-err-rate-0-5","8","0","133.67","24","4.333333333333333","True","0","0","0","82","104"
"astar_length_11_miconic_ps3-4-err-rate-0-5.yaml","miconic/ps3-4-err-rate-0-5","11","0","113.01","17","4.705882352941177","True","0","0","0","65","80"
"astar_length_5_tpp_pp01-err-rate-0-1.yaml","tpp/pp01-err-rate-0-1","5","0","8.26","6","1.1666666666666667","True","0","0","0","3","7"
"astar_length_12_blocks_pprobBLOCKS-6-0-err-rate-0-1.yaml","blocks/pprobBLOCKS-6-0-err-rate-0-1","12","0","725.1","360","1.6277777777777778","True","0","0","0","228","586"
"astar_length_4_mystery_pprob25-err-rate-0-3.yaml","mystery/pprob25-err-rate-0-3","4","0","48.54","5","8","True","0","0","0","37","40"
"astar_length_5_mprime_pprob27-err-rate-0-3.yaml","mprime/pprob27-err-rate-0-3","5","0","578.42","12","36.083333333333336","True","0","0","0","423","433"
"astar_length_10_blocks_pprobBLOCKS-5-1-err-rate-0-1.yaml","blocks/pprobBLOCKS-5-1-err-rate-0-1","10","0","94.76","42","1.5714285714285714","True","0","0","0","26","66"
"astar_length_8_zenotravel_pp02-err-rate-0-3.yaml","zenotravel/pp02-err-rate-0-3","8","0","120.28","24","4.333333333333333","True","0","0","0","82","104"
"astar_length_4_mystery_pprob25-err-rate-0-1.yaml","mystery/pprob25-err-rate-0-1","4","0","140.98","5","22.8","True","0","0","0","111","114"
"astar_length_4_miconic_ps1-0-err-rate-0-3.yaml","miconic/ps1-0-err-rate-0-3","4","0","4.24","5","0.8","True","0","0","0","1","4"
"astar_length_1_ged-opt14-strips_pd-1-4-err-rate-0-1.yaml","ged-opt14-strips/pd-1-4-err-rate-0-1","1","0","0.12","2","0.5","True","0","0","0","1","1"
"astar_length_4_miconic_ps1-2-err-rate-0-1.yaml","miconic/ps1-2-err-rate-0-1","4","0","4.16","5","0.8","True","0","0","0","1","4"
"astar_length_6_zenotravel_pp03-err-rate-0-1.yaml","zenotravel/pp03-err-rate-0-1","6","0","368.55","23","13.347826086956522","True","0","0","0","286","307"
"astar_length_1_zenotravel_pp01-err-rate-0-5.yaml","zenotravel/pp01-err-rate-0-5","1","0","0.38","2","2.5","True","0","0","0","5","5"
"astar_length_4_mprime_pprob25-err-rate-0-3.yaml","mprime/pprob25-err-rate-0-3","4","0","142.7","9","12.88888888888889","True","0","0","0","111","116"
"astar_length_1_ged-opt14-strips_pd-1-4-err-rate-0-5.yaml","ged-opt14-strips/pd-1-4-err-rate-0-5","1","0","0.12","2","0.5","True","0","0","0","1","1"
"astar_length_5_mprime_pprob01-err-rate-0-1.yaml","mprime/pprob01-err-rate-0-1","5","0","175.47","7","18.142857142857142","True","0","0","0","123","127"
"astar_length_4_miconic_ps1-3-err-rate-0-5.yaml","miconic/ps1-3-err-rate-0-5","4","0","4.09","5","0.8","True","0","0","0","1","4"
"astar_length_5_tpp_pp01-err-rate-0-5.yaml","tpp/pp01-err-rate-0-5","5","0","8.35","6","1.1666666666666667","True","0","0","0","3","7"
