log file,instance id,domain class,search algorithm,plan length,vanilla repair length,vanilla repair,goal reached,iteration,num nodes generated,h_max,sum h cost,sum f cost,sum h cost time,sum grounding time,search time,search g cost,search repair set,repair length comparison,repair string comparison,error message,error group,lift_prob,grounding method
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/freecell__pprobfreecell-2-4-err-rate-0-5.yaml,freecell__pprobfreecell-2-4-err-rate-0-5,freecell,g_astar,8,0,,True,9,15,0,0,0,0.39,0.27,2.47,0.0,,equal,,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/mystery__pprob11-err-rate-0-5.yaml,mystery__pprob11-err-rate-0-5,mystery,g_astar,7,1,"succumb,(craves ?c ?n),effPos,1",True,12,16,2,56,29,0.94,0.35,3.70,1.0,"succumb,(craves ?c ?n),effPos,1",equal,True,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/hiking-agl14-strips__ptesting-4-5-3-err-rate-0-3.yaml,hiking-agl14-strips__ptesting-4-5-3-err-rate-0-3,hiking-agl14-strips,g_astar,14,0,,True,90,452,2,704,352,9.24,2.13,89.18,0.0,,equal,,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/rovers__pp04-err-rate-0-5.yaml,rovers__pp04-err-rate-0-5,rovers,g_astar,8,3,"communicate_image_data,(have_image ?r ?o ?m),precPos,-1
navigate,(have_rock_analysis ?x ?z),effPos,1
take_image,(calibrated ?i ?r),precPos,-1",True,9,40,14,652,399,0.24,0.34,3.23,3.0,"communicate_image_data,(have_image ?r ?o ?m),precPos,-1
communicate_rock_data,(have_rock_analysis ?r ?p),precPos,-1
take_image,(calibrated ?i ?r),precPos,-1",equal,False,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/mprime__pprob08-err-rate-0-3.yaml,mprime__pprob08-err-rate-0-3,mprime,g_astar,7,0,,True,4498,7563,2,11608,5804,114.3,248.61,607.17,0.0,,equal,,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/miconic__ps1-4-err-rate-0-5.yaml,miconic__ps1-4-err-rate-0-5,miconic,g_astar,4,1,"depart,(destin ?p ?p),precPos,-1",False,4,,2,,,,,1.25,,,,,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/mprime__pprob34-err-rate-0-5.yaml,mprime__pprob34-err-rate-0-5,mprime,g_astar,4,0,,True,44,72,0,0,0,0.77,1.71,4.91,0.0,,equal,,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/scanalyzer-08-strips__pp23-err-rate-0-3.yaml,scanalyzer-08-strips__pp23-err-rate-0-3,scanalyzer-08-strips,g_astar,5,0,,True,6,6,0,0,0,0.27,0.15,2.28,0.0,,equal,,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/scanalyzer-opt11-strips__pp11-err-rate-0-1.yaml,scanalyzer-opt11-strips__pp11-err-rate-0-1,scanalyzer-opt11-strips,g_astar,10,1,"analyze-4,(analyzed ?c1),effPos,1",True,140,557,2,640,2304,11.3,3.22,24.41,2.0,"analyze-4,(analyzed ?c3),effPos,1
analyze-4,(analyzed ?c2),effPos,1",longer,False,,,1.0,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/g_astar-unary-ff relax-prec lp1/mprime__pprob22-err-rate-0-3.yaml,mprime__pprob22-err-rate-0-3,mprime,g_astar,13,1,"succumb,(orbits ?c ?n),precPos,-1",False,,,,,,,,,,,,,Subprocess timed out after 900 seconds.,time,1.0,
