"file_name","problem_name","plan_length","num_ground_repair","str_ground_repair","run_time","error","results_exists","result_depth","result_repair_set","result_g_cost","result_h_cost","result_f_cost","num_neighbours","iteration_min","iteration_max","iteration_median","iteration_avg","iteration_sum","depth_min","depth_max","depth_median","depth_avg","depth_sum","branching_factor_min","branching_factor_max","branching_factor_median","branching_factor_avg","branching_factor_sum","fringe_size_min","fringe_size_max","fringe_size_median","fringe_size_avg","fringe_size_sum","h_cost_min","h_cost_max","h_cost_median","h_cost_avg","h_cost_sum","g_cost_min","g_cost_max","g_cost_median","g_cost_avg","g_cost_sum","f_cost_min","f_cost_max","f_cost_median","f_cost_avg","f_cost_sum","num_neighbours_min","num_neighbours_max","num_neighbours_median","num_neighbours_avg","num_neighbours_sum"
"bfs_length_5_mprime_pprob31-err-rate-0-5.yaml","mprime/pprob31-err-rate-0-5",5,1,"overcome,(fears ?c ?v),effPos,1","0.0 hours = 0.1 minutes = 3.52 seconds","",True,5,"succumb,(fears ?c ?v),precPos,-1",1,0,1,0,1,29,15,15,435,0,5,3,2.7586206896551726,80,0,15,1,3.9310344827586206,114,6,88,48,51.58620689655172,1496,0,0,0,0,0,0,1,0,0.034482758620689655,1,0,1,0,0.034482758620689655,1,0,15,1,3.9310344827586206,114
"bfs_length_1_visitall-opt11-strips_pproblem02-half-err-rate-0-3.yaml","visitall-opt11-strips/pproblem02-half-err-rate-0-3",1,1,"move,(visited ?nextpos),effPos,1","0.0 hours = 0.0 minutes = 0.10 seconds","",True,1,"move,(visited ?nextpos),effPos,1",1,0,1,0,1,2,1.5,1.5,3,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,0,0.0,0,0,0,1,0.5,0.5,1,0,1,0.5,0.5,1,0,1,0.5,0.5,1
"bfs_length_11_miconic_ps3-4-err-rate-0-1.yaml","miconic/ps3-4-err-rate-0-1",11,1,"depart,(served ?p),effPos,1","0.0 hours = 0.0 minutes = 2.80 seconds","",True,11,"depart,(served ?p),effPos,1",1,0,1,0,1,24,12.5,12.5,300,0,11,5.5,5.041666666666667,121,0,15,0.5,1.375,33,1,18,14.5,14.375,345,0,0,0.0,0,0,0,1,0.0,0.041666666666666664,1,0,1,0.0,0.041666666666666664,1,0,15,0.5,1.375,33
"bfs_length_8_ged-opt14-strips_pd-3-2-err-rate-0-5.yaml","ged-opt14-strips/pd-3-2-err-rate-0-5",8,2,"begin-cut,(s-first ?y),precPos,-1
end-splice-1,(swappable ?y ?x),precPos,-1","0.0 hours = 0.0 minutes = 2.56 seconds","",True,8,"begin-cut,(s-first ?y),precPos,-1
end-splice-1,(swappable ?y ?x),precPos,-1",2,0,2,0,1,22,11.5,11.5,253,0,8,4.0,4.363636363636363,96,0,5,1.0,1,22,1,6,4.0,3.9545454545454546,87,0,0,0.0,0,0,0,2,1.0,1.0454545454545454,23,0,2,1.0,1.0454545454545454,23,0,5,1.0,1,22
"00 config.yaml","","","","","","",False,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfs_length_11_miconic_ps3-4-err-rate-0-3.yaml","miconic/ps3-4-err-rate-0-3",11,2,"up,(lift-at ?f1),effPos,1
up,(lift-at ?f2),effPos,1","0.0 hours = 0.1 minutes = 7.74 seconds","",True,11,"up,(lift-at ?f1),effPos,1
up,(lift-at ?f2),effPos,1",2,0,2,0,1,34,17.5,17.5,595,0,11,3.0,4.029411764705882,137,0,5,2.0,1.9705882352941178,67,1,35,25.5,23.794117647058822,809,0,0,0.0,0,0,0,2,1.0,1.088235294117647,37,0,2,1.0,1.088235294117647,37,0,5,2.0,1.9705882352941178,67
"bfs_length_4_mystery_pprob29-err-rate-0-3.yaml","mystery/pprob29-err-rate-0-3",4,1,"overcome,(fears ?v ?c),precPos,-1","0.0 hours = 0.0 minutes = 0.62 seconds","",True,4,"overcome,(fears ?v ?c),precPos,-1",1,0,1,0,1,6,3.5,3.5,21,0,4,2.5,2.1666666666666665,13,0,15,1.5,3.5,21,3,18,17.0,14.666666666666666,88,0,0,0.0,0,0,0,1,1.0,0.8333333333333334,5,0,1,1.0,0.8333333333333334,5,0,15,1.5,3.5,21
"bfs_length_3_visitall-opt11-strips_pproblem02-full-err-rate-0-5.yaml","visitall-opt11-strips/pproblem02-full-err-rate-0-5",3,1,"move,(visited ?nextpos),effPos,1","0.0 hours = 0.0 minutes = 0.42 seconds","",True,3,"move,(visited ?nextpos),effPos,1",1,0,1,0,1,5,3,3,15,0,3,2,1.6,8,0,8,2,3,15,1,12,11,8.6,43,0,0,0,0,0,0,1,0,0.2,1,0,1,0,0.2,1,0,8,2,3,15
"bfs_length_13_ged-opt14-strips_pd-7-6-err-rate-0-5.yaml","ged-opt14-strips/pd-7-6-err-rate-0-5",13,1,"begin-transpose-splice,(idle ),effPos,1","0.0 hours = 0.0 minutes = 1.56 seconds","",True,13,"begin-transpose-splice,(idle ),effPos,1",1,0,1,0,1,14,7.5,7.5,105,0,13,6.5,6.5,91,0,1,1.0,0.9285714285714286,13,0,1,1.0,0.9285714285714286,13,0,0,0.0,0,0,0,1,0.0,0.42857142857142855,6,0,1,0.0,0.42857142857142855,6,0,1,1.0,0.9285714285714286,13
"bfs_length_3_visitall-opt11-strips_pproblem02-full-err-rate-0-1.yaml","visitall-opt11-strips/pproblem02-full-err-rate-0-1",3,1,"move,(visited ?nextpos),effPos,1","0.0 hours = 0.0 minutes = 0.42 seconds","",True,3,"move,(visited ?nextpos),effPos,1",1,0,1,0,1,5,3,3,15,0,3,2,1.6,8,0,8,2,3,15,1,12,11,8.6,43,0,0,0,0,0,0,1,0,0.2,1,0,1,0,0.2,1,0,8,2,3,15
